# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Mar 30 11:27:40 2017
#
# CONSTRAINT:  where (pl_pnum > 1
# CONSTRAINT:  )
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [AU]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [AU]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN pl_bmassj:      Planet Mass or M*sin(i)[Jupiter mass]
# COLUMN pl_bmassjerr1:  Planet Mass or M*sin(i)Upper Unc. [Jupiter mass]
# COLUMN pl_bmassjerr2:  Planet Mass or M*sin(i)Lower Unc. [Jupiter mass]
# COLUMN pl_bmassjlim:   Planet Mass or M*sin(i)Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or M*sin(i) Provenance
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_ttvflag:     TTV Flag
# COLUMN pl_kepflag:     Kepler Field Flag
# COLUMN pl_k2flag:      K2 Mission Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_massblend:   Stellar Mass Blend Flag
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar radii]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar radii]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_radblend:    Stellar Radius Blend Flag
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_rade:        Planet Radius [Earth radii]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth radii]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth radii]
# COLUMN pl_radelim:     Planet Radius Limit Flag
#
rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,st_mass,st_masserr1,st_masserr2,st_masslim,st_massblend,st_rad,st_raderr1,st_raderr2,st_radlim,st_radblend,rowupdate,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim
2077,Kepler-277,c,Transit,2,33.00600000,,,0,,,,,,,,,,,,,0.20200,0.05700,-0.04900,0,Mass,0.300,0.074,-0.064,0,,,,,1,1,0,1.12,0.19,-0.11,0,0,1.69,0.42,-0.36,0,0,2014-05-14,3.360,0.830,-0.720,0
2078,Kepler-278,b,Transit,2,30.16054600,0.00031100,-0.00031100,0,0.207000,,,0,,,,,,,,,,,,,,0.363,0.014,-0.014,0,,,,,1,1,0,,,,,,2.94,0.07,-0.07,0,0,2014-05-14,4.070,0.160,-0.160,0
2079,Kepler-278,c,Transit,2,51.07877500,0.00089000,-0.00089000,0,0.294000,,,0,,,,,,,,,,,,,,0.320,0.038,-0.038,0,,,,,1,1,0,,,,,,2.94,0.07,-0.07,0,0,2014-05-14,3.590,0.430,-0.430,0
2080,Kepler-279,b,Transit,3,12.30968100,0.00005100,-0.00005100,0,0.112000,,,0,,,,,,,,,,,,,,0.323,0.063,-0.063,0,,,,,1,1,0,1.10,0.16,-0.13,0,0,1.75,0.32,-0.32,0,0,2014-05-14,3.620,0.710,-0.710,0
2081,Kepler-279,c,Transit,3,35.73600000,,,0,,,,,,,,,,,,,0.15500,0.02300,-0.01900,0,Mass,0.384,0.153,-0.037,0,,,,,1,1,0,1.10,0.16,-0.13,0,0,1.75,0.32,-0.32,0,0,2014-05-14,4.300,1.720,-0.410,0
2082,Kepler-279,d,Transit,3,54.41400000,,,0,,,,,,,,,,,,,0.11800,0.01700,-0.01400,0,Mass,0.277,0.111,-0.027,0,,,,,1,1,0,1.10,0.16,-0.13,0,0,1.75,0.32,-0.32,0,0,2014-05-14,3.100,1.240,-0.300,0
2083,Kepler-28,b,Transit,2,5.91230000,,,0,0.062000,,,0,,,,,,,,,1.51000,,,1,Mass,0.321,,,0,,,,,1,1,0,0.75,,,0,0,0.70,,,0,0,2014-05-14,3.600,,,0
2084,Kepler-28,c,Transit,2,8.98580000,,,0,0.081000,,,0,,,,,,,,,1.36000,,,1,Mass,0.303,,,0,,,,,1,1,0,0.75,,,0,0,0.70,,,0,0,2014-05-14,3.400,,,0
2085,Kepler-280,b,Transit,2,2.13954200,0.00000600,-0.00000600,0,0.032000,,,0,,,,,,,,,,,,,,0.129,0.062,-0.062,0,,,,,0,1,0,0.91,,,0,0,0.89,0.43,-0.43,0,0,2014-05-14,1.450,0.700,-0.700,0
2086,Kepler-280,c,Transit,2,4.80709100,0.00000900,-0.00000900,0,0.056000,,,0,,,,,,,,,,,,,,0.179,0.087,-0.087,0,,,,,0,1,0,0.91,,,0,0,0.89,0.43,-0.43,0,0,2014-05-14,2.010,0.970,-0.970,0
2087,Kepler-281,b,Transit,2,14.64600800,0.00013900,-0.00013900,0,0.117000,,,0,,,,,,,,,,,,,,0.252,0.100,-0.100,0,,,,,0,1,0,0.98,,,0,0,0.90,0.35,-0.35,0,0,2014-05-14,2.820,1.120,-1.120,0
2088,Kepler-281,c,Transit,2,36.33737300,0.00011100,-0.00011100,0,0.215000,,,0,,,,,,,,,,,,,,0.474,0.184,-0.184,0,,,,,0,1,0,0.98,,,0,0,0.90,0.35,-0.35,0,0,2014-05-14,5.310,2.060,-2.060,0
2089,Kepler-282,b,Transit,4,9.22052400,0.00034100,-0.00034100,0,0.082000,,,0,,,,,,,,,,,,,,0.090,0.022,-0.022,0,,,,,0,1,0,0.97,0.10,-0.12,0,0,0.90,0.21,-0.21,0,0,2014-05-14,1.010,0.250,-0.250,0
2090,Kepler-282,c,Transit,4,13.63872300,0.00049100,-0.00049100,0,0.106000,,,0,,,,,,,,,,,,,,0.107,0.026,-0.026,0,,,,,0,1,0,0.97,0.10,-0.12,0,0,0.90,0.21,-0.21,0,0,2014-05-14,1.200,0.290,-0.290,0
2091,Kepler-282,d,Transit,4,24.80600000,,,0,,,,,,,,,,,,,0.19200,0.11300,-0.11400,0,Mass,0.219,0.089,-0.018,0,,,,,1,1,0,0.97,0.10,-0.12,0,0,0.90,0.21,-0.21,0,0,2014-05-14,2.460,1.000,-0.200,0
2092,Kepler-282,e,Transit,4,44.34700000,,,0,,,,,,,,,,,,,0.17700,0.05100,-0.05300,0,Mass,0.277,0.112,-0.022,0,,,,,1,1,0,0.97,0.10,-0.12,0,0,0.90,0.21,-0.21,0,0,2014-05-14,3.100,1.260,-0.250,0
2093,Kepler-283,b,Transit,2,11.00815100,0.00002900,-0.00002900,0,0.082000,,,0,,,,,,,,,,,,,,0.190,0.023,-0.023,0,,,,,0,1,0,,,,,,0.57,0.02,-0.02,0,0,2014-05-14,2.130,0.260,-0.260,0
2094,Kepler-283,c,Transit,2,92.74371100,0.00141300,-0.00141300,0,0.341000,,,0,,,,,,,,,,,,,,0.162,0.011,-0.011,0,,,,,0,1,0,,,,,,0.57,0.02,-0.02,0,0,2014-05-14,1.820,0.120,-0.120,0
2095,Kepler-284,b,Transit,2,12.69914900,0.00007100,-0.00007100,0,0.104000,,,0,,,,,,,,,,,,,,0.200,0.087,-0.087,0,,,,,0,1,0,,,,,,0.81,0.36,-0.36,0,0,2014-05-14,2.240,0.980,-0.980,0
2096,Kepler-284,c,Transit,2,37.51445600,0.00035000,-0.00035000,0,0.213000,,,0,,,,,,,,,,,,,,0.233,0.105,-0.105,0,,,,,0,1,0,,,,,,0.81,0.36,-0.36,0,0,2014-05-14,2.610,1.180,-1.180,0
2097,Kepler-285,b,Transit,2,2.63386700,0.00001200,-0.00001200,0,0.036000,,,0,,,,,,,,,,,,,,0.120,0.052,-0.052,0,,,,,0,1,0,0.85,,,0,0,0.81,0.35,-0.35,0,0,2014-05-14,1.340,0.580,-0.580,0
2098,Kepler-285,c,Transit,2,6.18667600,0.00005900,-0.00005900,0,0.064000,,,0,,,,,,,,,,,,,,0.100,0.044,-0.044,0,,,,,0,1,0,0.85,,,0,0,0.81,0.35,-0.35,0,0,2014-05-14,1.120,0.490,-0.490,0
2099,Kepler-286,b,Transit,4,1.79630200,0.00000900,-0.00000900,0,0.027000,,,0,,,,,,,,,,,,,,0.111,0.022,-0.022,0,,,,,0,1,0,,,,,,0.86,0.17,-0.17,0,0,2014-05-14,1.240,0.250,-0.250,0
2100,Kepler-286,c,Transit,4,3.46809500,0.00002300,-0.00002300,0,0.042000,,,0,,,,,,,,,,,,,,0.122,0.024,-0.024,0,,,,,0,1,0,,,,,,0.86,0.17,-0.17,0,0,2014-05-14,1.370,0.270,-0.270,0
2101,Kepler-286,d,Transit,4,5.91432300,0.00005400,-0.00005400,0,0.061000,,,0,,,,,,,,,,,,,,0.119,0.024,-0.024,0,,,,,0,1,0,,,,,,0.86,0.17,-0.17,0,0,2014-05-14,1.330,0.270,-0.270,0
2102,Kepler-286,e,Transit,4,29.22128900,0.00037000,-0.00037000,0,0.176000,,,0,,,,,,,,,,,,,,0.158,0.038,-0.038,0,,,,,0,1,0,,,,,,0.86,0.17,-0.17,0,0,2014-05-14,1.770,0.430,-0.430,0
2103,Kepler-287,b,Transit,2,20.34219900,0.00008400,-0.00008400,0,0.145000,,,0,,,,,,,,,,,,,,0.208,0.095,-0.095,0,,,,,0,1,0,,,,,,1.03,0.47,-0.47,0,0,2014-05-14,2.330,1.060,-1.060,0
2104,Kepler-287,c,Transit,2,44.85189600,0.00024700,-0.00024700,0,0.246000,,,0,,,,,,,,,,,,,,0.291,0.133,-0.133,0,,,,,0,1,0,,,,,,1.03,0.47,-0.47,0,0,2014-05-14,3.260,1.490,-1.490,0
2105,Kepler-288,b,Transit,3,6.09732600,0.00006400,-0.00006400,0,0.065000,,,0,,,,,,,,,,,,,,0.149,0.071,-0.071,0,,,,,0,1,0,0.89,,,0,0,1.09,0.52,-0.52,0,0,2014-05-14,1.670,0.800,-0.800,0
2106,Kepler-288,c,Transit,3,19.30577200,0.00013500,-0.00013500,0,0.140000,,,0,,,,,,,,,,,,,,0.254,0.121,-0.121,0,,,,,0,1,0,0.89,,,0,0,1.09,0.52,-0.52,0,0,2014-05-14,2.850,1.360,-1.360,0
2107,Kepler-288,d,Transit,3,56.63374200,0.00090800,-0.00090800,0,0.287000,,,0,,,,,,,,,,,,,,0.238,0.113,-0.113,0,,,,,0,1,0,0.89,,,0,0,1.09,0.52,-0.52,0,0,2014-05-14,2.670,1.270,-1.270,0
2108,Kepler-289,b,Transit,3,34.54500000,0.00050000,-0.00050000,0,0.210000,0.010000,-0.010000,0,,,,,89.590,0.300,-0.480,0,0.02300,0.02100,-0.02100,0,Mass,0.192,0.009,-0.009,0,4.10000,3.90000,-3.90000,0,1,1,0,1.08,0.02,-0.02,0,0,1.00,0.02,-0.02,0,0,2014-11-19,2.150,0.100,-0.100,0
2109,Kepler-289,c,Transit,3,125.85180000,0.00760000,-0.00760000,0,0.510000,0.030000,-0.030000,0,,,,,89.794,0.017,-0.016,0,0.42000,0.05000,-0.05000,0,Mass,1.034,0.017,-0.017,0,0.47000,0.06000,-0.06000,0,1,1,0,1.08,0.02,-0.02,0,0,1.00,0.02,-0.02,0,0,2014-11-19,11.590,0.190,-0.190,0
2110,Kepler-289,d,Transit,3,66.06340000,0.01140000,-0.01140000,0,0.330000,0.020000,-0.020000,0,,,,,89.730,0.200,-0.380,0,0.01300,0.00300,-0.00300,0,Mass,0.239,0.015,-0.015,0,1.20000,0.30000,-0.30000,0,1,1,0,1.08,0.02,-0.02,0,0,1.00,0.02,-0.02,0,0,2014-11-19,2.680,0.170,-0.170,0
2111,Kepler-29,b,Transit,2,10.33840000,0.00030000,-0.00030000,0,,,,,,,,,,,,,0.01419,0.00444,-0.00463,0,Mass,0.299,0.020,-0.020,0,0.65000,0.27000,-0.23000,0,1,1,0,0.98,0.05,-0.05,0,0,0.93,0.06,-0.06,0,0,2016-04-07,3.350,0.220,-0.220,0
2112,Kepler-29,c,Transit,2,13.28840000,0.00050000,-0.00050000,0,,,,,,,,,,,,,0.01259,0.00387,-0.00406,0,Mass,0.280,0.018,-0.018,0,0.70000,0.29000,-0.25000,0,1,1,0,0.98,0.05,-0.05,0,0,0.93,0.06,-0.06,0,0,2016-04-07,3.140,0.200,-0.200,0
2113,Kepler-290,b,Transit,2,14.58934700,0.00006600,-0.00006600,0,0.110000,,,0,,,,,,,,,,,,,,0.201,0.109,-0.109,0,,,,,0,1,0,,,,,,0.74,0.38,-0.38,0,0,2014-05-14,2.250,1.220,-1.220,0
2114,Kepler-290,c,Transit,2,36.77031000,0.00018300,-0.00018300,0,0.205000,,,0,,,,,,,,,,,,,,0.241,0.124,-0.124,0,,,,,0,1,0,,,,,,0.74,0.38,-0.38,0,0,2014-05-14,2.700,1.390,-1.390,0
2115,Kepler-291,b,Transit,2,3.54651100,0.00001600,-0.00001600,0,0.047000,,,0,,,,,,,,,,,,,,0.193,0.084,-0.084,0,,,,,0,1,0,1.03,,,0,0,1.02,0.44,-0.44,0,0,2014-05-14,2.160,0.940,-0.940,0
2116,Kepler-291,c,Transit,2,5.70078600,0.00005500,-0.00005500,0,0.065000,,,0,,,,,,,,,,,,,,0.168,0.073,-0.073,0,,,,,0,1,0,1.03,,,0,0,1.02,0.44,-0.44,0,0,2014-05-14,1.880,0.820,-0.820,0
2117,Kepler-292,b,Transit,5,2.58082700,0.00002000,-0.00002000,0,0.035000,,,0,,,,,,,,,,,,,,0.118,0.012,-0.012,0,,,,,0,1,0,0.88,,,0,0,0.83,0.07,-0.07,0,0,2014-05-14,1.320,0.140,-0.140,0
2118,Kepler-292,c,Transit,5,3.71533500,0.00003300,-0.00003300,0,0.045000,,,0,,,,,,,,,,,,,,0.131,0.013,-0.013,0,,,,,0,1,0,0.88,,,0,0,0.83,0.07,-0.07,0,0,2014-05-14,1.470,0.150,-0.150,0
2119,Kepler-292,d,Transit,5,7.05567900,0.00004300,-0.00004300,0,0.068000,,,0,,,,,,,,,,,,,,0.199,0.019,-0.019,0,,,,,0,1,0,0.88,,,0,0,0.83,0.07,-0.07,0,0,2014-05-14,2.230,0.210,-0.210,0
2120,Kepler-292,e,Transit,5,11.97901000,0.00010100,-0.00010100,0,0.097000,,,0,,,,,,,,,,,,,,0.238,0.031,-0.031,0,,,,,0,1,0,0.88,,,0,0,0.83,0.07,-0.07,0,0,2014-05-14,2.670,0.350,-0.350,0
2121,Kepler-292,f,Transit,5,20.83423700,0.00018400,-0.00018400,0,0.141000,,,0,,,,,,,,,,,,,,0.210,0.020,-0.020,0,,,,,0,1,0,0.88,,,0,0,0.83,0.07,-0.07,0,0,2014-05-14,2.350,0.220,-0.220,0
2122,Kepler-293,b,Transit,2,19.25419600,0.00007900,-0.00007900,0,0.144000,,,0,,,,,,,,,,,,,,0.274,0.116,-0.116,0,,,,,0,1,0,1.01,,,0,0,0.96,0.40,-0.40,0,0,2014-05-14,3.070,1.300,-1.300,0
2123,Kepler-293,c,Transit,2,54.15574300,0.00046600,-0.00046600,0,0.286000,,,0,,,,,,,,,,,,,,0.342,0.145,-0.145,0,,,,,0,1,0,1.01,,,0,0,0.96,0.40,-0.40,0,0,2014-05-14,3.830,1.630,-1.630,0
2124,Kepler-294,b,Transit,2,3.70121200,0.00002500,-0.00002500,0,0.048000,,,0,,,,,,,,,,,,,,0.158,0.074,-0.074,0,,,,,0,1,0,,,,,,0.98,0.46,-0.46,0,0,2014-05-14,1.770,0.830,-0.830,0
2125,Kepler-294,c,Transit,2,6.62640000,0.00002800,-0.00002800,0,0.071000,,,0,,,,,,,,,,,,,,0.242,0.113,-0.113,0,,,,,0,1,0,,,,,,0.98,0.46,-0.46,0,0,2014-05-14,2.710,1.270,-1.270,0
2126,Kepler-295,b,Transit,3,12.64516400,0.00018100,-0.00018100,0,0.099000,,,0,,,,,,,,,,,,,,0.109,0.057,-0.057,0,,,,,0,1,0,,,,,,0.90,0.47,-0.47,0,0,2014-05-14,1.220,0.640,-0.640,0
2127,Kepler-295,c,Transit,3,21.52625800,0.00033600,-0.00033600,0,0.142000,,,0,,,,,,,,,,,,,,0.104,0.055,-0.055,0,,,,,0,1,0,,,,,,0.90,0.47,-0.47,0,0,2014-05-14,1.170,0.620,-0.620,0
2128,Kepler-295,d,Transit,3,33.88405400,0.00068500,-0.00068500,0,0.192000,,,0,,,,,,,,,,,,,,0.121,0.064,-0.064,0,,,,,0,1,0,,,,,,0.90,0.47,-0.47,0,0,2014-05-14,1.360,0.720,-0.720,0
2129,Kepler-296,b,Transit,5,10.86438400,0.00005100,-0.00004600,0,0.079000,0.013000,-0.013000,0,0.330000,,,1,,,,,,,,,,0.144,0.026,-0.024,0,,,,,0,1,0,0.50,0.07,-0.09,0,0,0.48,0.07,-0.09,0,0,2015-09-03,1.610,0.290,-0.270,0
2130,Kepler-296,c,Transit,5,5.84163660,0.00001000,-0.00001000,0,0.052100,0.008800,-0.008600,0,0.330000,,,1,,,,,,,,,,0.178,0.029,-0.029,0,,,,,0,1,0,0.50,0.07,-0.09,0,0,0.48,0.07,-0.09,0,0,2015-09-03,2.000,0.330,-0.320,0
2131,Kepler-296,d,Transit,5,19.85029100,0.00006100,-0.00005700,0,0.118000,0.020000,-0.020000,0,0.330000,,,1,,,,,,,,,,0.186,0.029,-0.029,0,,,,,0,1,0,0.50,0.07,-0.09,0,0,0.48,0.07,-0.09,0,0,2015-09-03,2.090,0.330,-0.320,0
2132,Kepler-296,e,Transit,5,34.14211000,0.00025000,-0.00025000,0,0.169000,0.029000,-0.028000,0,0.330000,,,1,,,,,,,,,,0.136,0.024,-0.022,0,,,,,0,1,0,0.50,0.07,-0.09,0,0,0.48,0.07,-0.09,0,0,2015-09-03,1.530,0.270,-0.250,0
2133,Kepler-296,f,Transit,5,63.33627000,0.00060000,-0.00062000,0,0.255000,0.043000,-0.042000,0,0.330000,,,1,,,,,,,,,,0.161,0.028,-0.027,0,,,,,0,1,0,0.50,0.07,-0.09,0,0,0.48,0.07,-0.09,0,0,2015-09-03,1.800,0.310,-0.300,0
2134,Kepler-297,b,Transit,2,38.87182600,0.00015300,-0.00015300,0,0.217000,,,0,,,,,,,,,,,,,,0.256,0.046,-0.046,0,,,,,1,1,0,,,,,,0.92,0.17,-0.17,0,0,2014-05-14,2.870,0.520,-0.520,0
2135,Kepler-297,c,Transit,2,74.92013700,0.00012000,-0.00012000,0,0.336000,,,0,,,,,,,,,,,,,,0.583,0.105,-0.105,0,,,,,1,1,0,,,,,,0.92,0.17,-0.17,0,0,2014-05-14,6.540,1.180,-1.180,0
2136,Kepler-298,b,Transit,3,10.47546400,0.00002700,-0.00002700,0,0.080000,,,0,,,,,,,,,,,,,,0.175,0.009,-0.009,0,,,,,0,1,0,0.65,,,0,0,0.58,0.03,-0.03,0,0,2014-05-14,1.960,0.100,-0.100,0
2137,Kepler-298,c,Transit,3,22.92881000,0.00038000,-0.00038000,0,0.136000,,,0,,,,,,,,,,,,,,0.172,0.020,-0.020,0,,,,,0,1,0,0.65,,,0,0,0.58,0.03,-0.03,0,0,2014-05-14,1.930,0.220,-0.220,0
2138,Kepler-298,d,Transit,3,77.47363300,0.00061500,-0.00061500,0,0.305000,,,0,,,,,,,,,,,,,,0.223,0.018,-0.018,0,,,,,0,1,0,0.65,,,0,0,0.58,0.03,-0.03,0,0,2014-05-14,2.500,0.200,-0.200,0
2139,Kepler-299,b,Transit,4,2.92712800,0.00003300,-0.00003300,0,0.040000,,,0,,,,,,,,,,,,,,0.118,0.024,-0.024,0,,,,,0,1,0,0.97,,,0,0,1.03,0.21,-0.21,0,0,2014-05-14,1.320,0.270,-0.270,0
2140,Kepler-299,c,Transit,4,6.88587500,0.00004000,-0.00004000,0,0.070000,,,0,,,,,,,,,,,,,,0.236,0.056,-0.056,0,,,,,0,1,0,0.97,,,0,0,1.03,0.21,-0.21,0,0,2014-05-14,2.650,0.630,-0.630,0
2141,Kepler-299,d,Transit,4,15.05478600,0.00018900,-0.00018900,0,0.118000,,,0,,,,,,,,,,,,,,0.166,0.034,-0.034,0,,,,,0,1,0,0.97,,,0,0,1.03,0.21,-0.21,0,0,2014-05-14,1.860,0.380,-0.380,0
2142,Kepler-299,e,Transit,4,38.28548900,0.00142800,-0.00142800,0,0.220000,,,0,,,,,,,,,,,,,,0.167,0.035,-0.035,0,,,,,0,1,0,0.97,,,0,0,1.03,0.21,-0.21,0,0,2014-05-14,1.870,0.390,-0.390,0
2143,Kepler-30,b,Transit,3,29.33434000,0.00815000,-0.00815000,0,0.180000,,,0,0.042000,0.003000,-0.003000,0,90.179,0.167,-0.167,0,0.03600,0.00400,-0.00400,0,Mass,0.348,0.018,-0.018,0,1.02000,0.13000,-0.13000,0,1,1,0,0.99,0.08,-0.08,0,0,0.95,0.12,-0.12,0,0,2014-05-14,3.900,0.200,-0.200,0
2144,Kepler-30,c,Transit,3,60.32310500,0.00024400,-0.00024400,0,0.300000,,,0,0.011100,0.001000,-0.001000,0,90.323,0.030,-0.030,0,2.01000,0.16000,-0.16000,0,Mass,1.097,0.036,-0.036,0,1.88000,0.17000,-0.17000,0,1,1,0,0.99,0.08,-0.08,0,0,0.95,0.12,-0.12,0,0,2014-05-14,12.300,0.400,-0.400,0
2145,Kepler-30,d,Transit,3,143.34394000,0.00858000,-0.00858000,0,0.500000,,,0,0.022000,0.005000,-0.005000,0,89.841,0.020,-0.020,0,0.07300,0.00800,-0.00800,0,Mass,0.785,0.045,-0.045,0,0.19000,0.02000,-0.02000,0,1,1,0,0.99,0.08,-0.08,0,0,0.95,0.12,-0.12,0,0,2014-05-14,8.800,0.500,-0.500,0
2146,Kepler-300,b,Transit,2,10.44634700,0.00004300,-0.00004300,0,0.094000,,,0,,,,,,,,,,,,,,0.149,0.068,-0.068,0,,,,,0,1,0,0.94,,,0,0,0.90,0.41,-0.41,0,0,2014-05-14,1.670,0.760,-0.760,0
2147,Kepler-300,c,Transit,2,40.71495500,0.00024500,-0.00024500,0,0.232000,,,0,,,,,,,,,,,,,,0.201,0.093,-0.093,0,,,,,0,1,0,0.94,,,0,0,0.90,0.41,-0.41,0,0,2014-05-14,2.250,1.040,-1.040,0
2148,Kepler-301,b,Transit,3,2.50855300,0.00001200,-0.00001200,0,0.036000,,,0,,,,,,,,,,,,,,0.120,0.064,-0.064,0,,,,,0,1,0,0.91,,,0,0,0.90,0.48,-0.48,0,0,2014-05-14,1.350,0.720,-0.720,0
2149,Kepler-301,c,Transit,3,5.41902600,0.00003200,-0.00003200,0,0.060000,,,0,,,,,,,,,,,,,,0.120,0.064,-0.064,0,,,,,0,1,0,0.91,,,0,0,0.90,0.48,-0.48,0,0,2014-05-14,1.350,0.720,-0.720,0
2150,Kepler-301,d,Transit,3,13.75124300,0.00008100,-0.00008100,0,0.112000,,,0,,,,,,,,,,,,,,0.156,0.084,-0.084,0,,,,,0,1,0,0.91,,,0,0,0.90,0.48,-0.48,0,0,2014-05-14,1.750,0.940,-0.940,0
2151,Kepler-302,b,Transit,2,30.18410400,0.00020300,-0.00020300,0,0.193000,,,0,,,,,,,,,,,,,,0.362,0.076,-0.076,0,,,,,0,1,0,,,,,,1.22,0.25,-0.25,0,0,2014-05-14,4.060,0.850,-0.850,0
2152,Kepler-302,c,Transit,2,127.28218400,0.00042700,-0.00042700,0,0.503000,,,0,,,,,,,,,,,,,,1.111,0.227,-0.227,0,,,,,0,1,0,,,,,,1.22,0.25,-0.25,0,0,2014-05-14,12.450,2.540,-2.540,0
2153,Kepler-303,b,Transit,2,1.93705500,0.00000400,-0.00000400,0,0.024000,,,0,,,,,,,,,,,,,,0.079,0.004,-0.004,0,,,,,0,1,0,0.59,,,0,0,0.48,0.03,-0.03,0,0,2014-05-14,0.890,0.050,-0.050,0
2154,Kepler-303,c,Transit,2,7.06114900,0.00001900,-0.00001900,0,0.057000,,,0,,,,,,,,,,,,,,0.102,0.008,-0.008,0,,,,,0,1,0,0.59,,,0,0,0.48,0.03,-0.03,0,0,2014-05-14,1.140,0.090,-0.090,0
2155,Kepler-304,b,Transit,4,3.29570900,0.00000200,-0.00000200,0,0.039000,,,0,,,,,,,,,,,,,,0.255,0.019,-0.019,0,,,,,0,1,0,0.80,,,0,0,0.69,0.04,-0.04,0,0,2014-05-14,2.860,0.210,-0.210,0
2156,Kepler-304,c,Transit,4,5.31594600,0.00000700,-0.00000700,0,0.054000,,,0,,,,,,,,,,,,,,0.194,0.013,-0.013,0,,,,,0,1,0,0.80,,,0,0,0.69,0.04,-0.04,0,0,2014-05-14,2.170,0.150,-0.150,0
2157,Kepler-304,d,Transit,4,9.65347100,0.00001500,-0.00001500,0,0.080000,,,0,,,,,,,,,,,,,,0.245,0.019,-0.019,0,,,,,0,1,0,0.80,,,0,0,0.69,0.04,-0.04,0,0,2014-05-14,2.750,0.210,-0.210,0
2158,Kepler-304,e,Transit,4,1.49914695,0.00000280,-0.00000280,0,,,,,,,,,,,,,,,,,,0.107,0.005,-0.003,0,,,,,0,1,0,0.80,,,0,0,0.69,0.04,-0.04,0,0,2016-05-10,1.200,0.060,-0.030,0
2159,Kepler-305,b,Transit,3,5.48700000,,,0,,,,,,,,,,,,,0.03300,0.00800,-0.00600,0,Mass,0.321,0.080,-0.032,0,,,,,1,1,0,0.76,0.13,-0.06,0,0,0.79,0.05,-0.05,0,0,2014-05-14,3.600,0.900,-0.360,0
2160,Kepler-305,c,Transit,3,8.29100000,,,0,,,,,,,,,,,,,0.01900,0.00800,-0.00700,0,Mass,0.294,0.073,-0.029,0,,,,,1,1,0,0.76,0.13,-0.06,0,0,0.79,0.05,-0.05,0,0,2014-05-14,3.300,0.820,-0.330,0
